DEVICES INFO,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DeviceID,ConfigID,SystemID,DeviceType,Status,Remarks,,SystemID,ConfigID,FacilityID,SystemType,Status,Remarks,,FacilityID,ConfigID,FacilityName,FacilityType,Area,Status,Remarks
M1-14112,,B1-04112,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14201,,B2-04201,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14202,,B2-04202,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14203,,B2-04203,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14204,,B2-04204,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14205,,B2-04205,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14206,,B2-04206,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14207,,B2-04207,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14208,,B2-04208,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14209,,B2-04209,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14210,,B2-04210,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14211,,B2-04211,Speaker,,PAS,,,,,,,,,,,,,,,
M2-14212,,B2-04212,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14301,,B3-04301,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14302,,B3-04302,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14303,,B3-04303,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14304,,B3-04304,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14305,,B3-04305,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14306,,B3-04306,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14307,,B3-04307,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14308,,B3-04308,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14309,,B3-04309,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14310,,B3-04310,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14311,,B3-04311,Speaker,,PAS,,,,,,,,,,,,,,,
M3-14312,,B3-04312,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14401,,B4-04401,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14402,,B4-04402,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14403,,B4-04403,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14404,,B4-04404,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14405,,B4-04405,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14406,,B4-04406,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14407,,B4-04407,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14408,,B4-04408,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14409,,B4-04409,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14410,,B4-04410,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14411,,B4-04411,Speaker,,PAS,,,,,,,,,,,,,,,
M4-14412,,B4-04412,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14501,,B5-04501,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14502,,B5-04502,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14503,,B5-04503,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14504,,B5-04504,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14505,,B5-04505,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14506,,B5-04506,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14507,,B5-04507,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14508,,B5-04508,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14509,,B5-04509,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14510,,B5-04510,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14511,,B5-04511,Speaker,,PAS,,,,,,,,,,,,,,,
M5-14512,,B5-04512,Speaker,,PAS,,,,,,,,,,,,,,,
N1-04101,,B1-04101,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04102,,B1-04102,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04103,,B1-04103,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04104,,B1-04104,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04105,,B1-04105,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04106,,B1-04106,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04107,,B1-04107,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04108,,B1-04108,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04109,,B1-04109,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04110,,B1-04110,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04111,,B1-04111,Microphone,,PAS,,,,,,,,,,,,,,,
N1-04112,,B1-04112,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04201,,B2-04201,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04202,,B2-04202,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04203,,B2-04203,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04204,,B2-04204,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04205,,B2-04205,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04206,,B2-04206,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04207,,B2-04207,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04208,,B2-04208,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04209,,B2-04209,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04210,,B2-04210,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04211,,B2-04211,Microphone,,PAS,,,,,,,,,,,,,,,
N2-04212,,B2-04212,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04301,,B3-04301,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04302,,B3-04302,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04303,,B3-04303,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04304,,B3-04304,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04305,,B3-04305,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04306,,B3-04306,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04307,,B3-04307,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04308,,B3-04308,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04309,,B3-04309,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04310,,B3-04310,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04311,,B3-04311,Microphone,,PAS,,,,,,,,,,,,,,,
N3-04312,,B3-04312,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04401,,B4-04401,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04402,,B4-04402,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04403,,B4-04403,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04404,,B4-04404,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04405,,B4-04405,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04406,,B4-04406,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04407,,B4-04407,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04408,,B4-04408,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04409,,B4-04409,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04410,,B4-04410,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04411,,B4-04411,Microphone,,PAS,,,,,,,,,,,,,,,
N4-04412,,B4-04412,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04501,,B5-04501,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04502,,B5-04502,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04503,,B5-04503,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04504,,B5-04504,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04505,,B5-04505,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04506,,B5-04506,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04507,,B5-04507,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04508,,B5-04508,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04509,,B5-04509,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04510,,B5-04510,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04511,,B5-04511,Microphone,,PAS,,,,,,,,,,,,,,,
N5-04512,,B5-04512,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14101,,B1-04101,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14102,,B1-04102,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14103,,B1-04103,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14104,,B1-04104,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14105,,B1-04105,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14106,,B1-04106,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14107,,B1-04107,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14108,,B1-04108,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14109,,B1-04109,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14110,,B1-04110,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14111,,B1-04111,Microphone,,PAS,,,,,,,,,,,,,,,
N1-14112,,B1-04112,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14201,,B2-04201,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14202,,B2-04202,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14203,,B2-04203,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14204,,B2-04204,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14205,,B2-04205,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14206,,B2-04206,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14207,,B2-04207,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14208,,B2-04208,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14209,,B2-04209,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14210,,B2-04210,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14211,,B2-04211,Microphone,,PAS,,,,,,,,,,,,,,,
N2-14212,,B2-04212,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14301,,B3-04301,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14302,,B3-04302,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14303,,B3-04303,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14304,,B3-04304,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14305,,B3-04305,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14306,,B3-04306,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14307,,B3-04307,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14308,,B3-04308,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14309,,B3-04309,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14310,,B3-04310,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14311,,B3-04311,Microphone,,PAS,,,,,,,,,,,,,,,
N3-14312,,B3-04312,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14401,,B4-04401,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14402,,B4-04402,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14403,,B4-04403,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14404,,B4-04404,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14405,,B4-04405,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14406,,B4-04406,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14407,,B4-04407,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14408,,B4-04408,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14409,,B4-04409,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14410,,B4-04410,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14411,,B4-04411,Microphone,,PAS,,,,,,,,,,,,,,,
N4-14412,,B4-04412,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14501,,B5-04501,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14502,,B5-04502,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14503,,B5-04503,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14504,,B5-04504,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14505,,B5-04505,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14506,,B5-04506,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14507,,B5-04507,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14508,,B5-04508,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14509,,B5-04509,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14510,,B5-04510,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14511,,B5-04511,Microphone,,PAS,,,,,,,,,,,,,,,
N5-14512,,B5-04512,Microphone,,PAS,,,,,,,,,,,,,,,
O1-04101,,B1-04101,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04102,,B1-04102,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04103,,B1-04103,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04104,,B1-04104,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04105,,B1-04105,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04106,,B1-04106,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04107,,B1-04107,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04108,,B1-04108,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04109,,B1-04109,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04110,,B1-04110,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04111,,B1-04111,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-04112,,B1-04112,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04201,,B2-04201,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04202,,B2-04202,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04203,,B2-04203,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04204,,B2-04204,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04205,,B2-04205,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04206,,B2-04206,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04207,,B2-04207,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04208,,B2-04208,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04209,,B2-04209,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04210,,B2-04210,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04211,,B2-04211,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O2-04212,,B2-04212,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04301,,B3-04301,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04302,,B3-04302,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04303,,B3-04303,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04304,,B3-04304,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04305,,B3-04305,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04306,,B3-04306,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04307,,B3-04307,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04308,,B3-04308,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04309,,B3-04309,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04310,,B3-04310,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04311,,B3-04311,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O3-04312,,B3-04312,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04401,,B4-04401,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04402,,B4-04402,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04403,,B4-04403,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04404,,B4-04404,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04405,,B4-04405,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04406,,B4-04406,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04407,,B4-04407,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04408,,B4-04408,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04409,,B4-04409,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04410,,B4-04410,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04411,,B4-04411,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O4-04412,,B4-04412,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04501,,B5-04501,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04502,,B5-04502,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04503,,B5-04503,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04504,,B5-04504,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04505,,B5-04505,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04506,,B5-04506,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04507,,B5-04507,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04508,,B5-04508,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04509,,B5-04509,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04510,,B5-04510,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04511,,B5-04511,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O5-04512,,B5-04512,LCD Monitor,,PAS,,,,,,,,,,,,,,,
O1-14101,,B1-04101,LCD Monitor,,PAS,,,,,,,,,,,,,,,
P1-05101,,B1-05101,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05102,,B1-05102,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05103,,B1-05103,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05104,,B1-05104,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05105,,B1-05105,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05106,,B1-05106,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05107,,B1-05107,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05108,,B1-05108,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05109,,B1-05109,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05110,,B1-05110,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05111,,B1-05111,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-05112,,B1-05112,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05201,,B2-05201,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05202,,B2-05202,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05203,,B2-05203,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05204,,B2-05204,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05205,,B2-05205,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05206,,B2-05206,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05207,,B2-05207,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05208,,B2-05208,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05209,,B2-05209,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05210,,B2-05210,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05211,,B2-05211,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-05212,,B2-05212,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05301,,B3-05301,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05302,,B3-05302,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05303,,B3-05303,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05304,,B3-05304,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05305,,B3-05305,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05306,,B3-05306,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05307,,B3-05307,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05308,,B3-05308,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05309,,B3-05309,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05310,,B3-05310,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05311,,B3-05311,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-05312,,B3-05312,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05401,,B4-05401,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05402,,B4-05402,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05403,,B4-05403,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05404,,B4-05404,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05405,,B4-05405,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05406,,B4-05406,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05407,,B4-05407,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05408,,B4-05408,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05409,,B4-05409,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05410,,B4-05410,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05411,,B4-05411,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-05412,,B4-05412,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05501,,B5-05501,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05502,,B5-05502,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05503,,B5-05503,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05504,,B5-05504,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05505,,B5-05505,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05506,,B5-05506,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05507,,B5-05507,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05508,,B5-05508,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05509,,B5-05509,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05510,,B5-05510,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05511,,B5-05511,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-05512,,B5-05512,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15101,,B1-05101,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15102,,B1-05102,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15103,,B1-05103,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15104,,B1-05104,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15105,,B1-05105,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15106,,B1-05106,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15107,,B1-05107,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15108,,B1-05108,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15109,,B1-05109,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15110,,B1-05110,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15111,,B1-05111,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P1-15112,,B1-05112,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15201,,B2-05201,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15202,,B2-05202,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15203,,B2-05203,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15204,,B2-05204,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15205,,B2-05205,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15206,,B2-05206,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15207,,B2-05207,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15208,,B2-05208,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15209,,B2-05209,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15210,,B2-05210,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15211,,B2-05211,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P2-15212,,B2-05212,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15301,,B3-05301,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15302,,B3-05302,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15303,,B3-05303,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15304,,B3-05304,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15305,,B3-05305,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15306,,B3-05306,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15307,,B3-05307,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15308,,B3-05308,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15309,,B3-05309,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15310,,B3-05310,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15311,,B3-05311,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P3-15312,,B3-05312,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15401,,B4-05401,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15402,,B4-05402,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15403,,B4-05403,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15404,,B4-05404,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15405,,B4-05405,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15406,,B4-05406,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15407,,B4-05407,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15408,,B4-05408,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15409,,B4-05409,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15410,,B4-05410,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15411,,B4-05411,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P4-15412,,B4-05412,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15501,,B5-05501,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15502,,B5-05502,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15503,,B5-05503,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15504,,B5-05504,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15505,,B5-05505,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15506,,B5-05506,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15507,,B5-05507,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15508,,B5-05508,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
P5-15509,,B5-05509,CCTV Camera,,CCTV,,,,,,,,,,,,,,,
